paper_id,variant,filename,bucket,reason,action
651,,PAPER_651_UQFF_Schwarzschild_Proton_Vacuum_Concentration.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
652,,PAPER_652_UQFF_Fine_Structure_Constant_QED_Precision.md,C,filename: PAPER_652_,Three-anchor SI closure banner (Sess 237-241); STRUCTURAL tier
653,,PAPER_653_UQFF_Pi_Wave_Energy_Correspondence.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
654,,PAPER_654_UQFF_Observable_Universe_Diameter_LCDM.md,A,filename: LCDM,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3
655,,PAPER_655_UQFF_Galactic_Discrete_Gravity_Bands_Simulator.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
656,,PAPER_656_UQFF_V838_Mon_Light_Echo_Master_Equation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
657,,PAPER_657_UQFF_Knowledge_Base_7.md,F,filename: Knowledge_Base,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
658,,PAPER_658_UQFF_LQG_Black_Hole_Bounce.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
659,,PAPER_659_UQFF_Black_to_White_Hole_Transition.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
660,,PAPER_660_WhiteHoleRadiationUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
661,,PAPER_661_UQFFPBHDarkMatter.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
662,,PAPER_662_UQFFHawkingDerivation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
663,,PAPER_663_UQFFBlackHoleInversion.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
664,,PAPER_664_WhiteHoleStabilityUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
665,,PAPER_665_UQFFSuppressionEquationsHawking.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
666,,PAPER_666_UQFFGWSuppression.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
667,,PAPER_667_UQFFBlackHoleStabilityProofs.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
668,,PAPER_668_UQFFStabilityPrimordialBH.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
669,,PAPER_669_UQFFComparedToGW150914.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
670,,PAPER_670_UQFFBlackHoleAccretionModel.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
671,,PAPER_671_UQFFDMDtDerivation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
672,,PAPER_672_UQFFEvaporationTimescale.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
673,,PAPER_673_UQFFAdvancementsAndTHzHoles.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
674,,PAPER_674_UQFFComparedToLIGOData.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
675,,PAPER_675_UQFFComparedToGW170817.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
676,,PAPER_676_UQFFComparedToGW190425.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
677,,PAPER_677_UQFFPredictionsForLISA.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
678,,PAPER_678_LISAVsLIGOComparisons.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
679,,PAPER_679_AetherSuperfluidDynamics.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
680,,PAPER_680_VortexQuantization.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
681,,PAPER_681_GrossPitaevskiiVortexSimulation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
682,,PAPER_682_UQFFStabilityNumericallyForSgrA.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
683,,PAPER_683_UQFFHawkingTemperatureModulation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
684,,PAPER_684_UQFFPrimordialBHEvaporation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
685,,PAPER_685_UQFFPBHDarkMatterImplications.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
686,,PAPER_686_UQFFModulationForM87.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
687,,PAPER_687_M87MassEvolutionSimulation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
688,,PAPER_688_NGC1316MUGECalculation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
689,,PAPER_689_AGNJetDynamicsBlandfordZnajek.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
690,,PAPER_690_FornaxClusterGravitational.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
691,,PAPER_691_NBodySimulation3D.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
692,,PAPER_692_M51WhirlpoolTidalInteraction.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
693,,PAPER_693_SombreroGalaxyM104NGC4594.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
694,,PAPER_694_CrabNebulaPWNUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
695,,PAPER_695_NGC7635BubbleNebula.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
696,,PAPER_696_AntennaeMergerNGC4038NGC4039.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
697,,PAPER_697_NGC2525WithSupernovaeSN2018gv.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
698,,PAPER_698_EinsteinRingGALCLUS022058s.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
699,,PAPER_699_FornaxConstellationUHDF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
700,,PAPER_700_UQFFEquationMathematicalDerivation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
701,,PAPER_701_UQFFKnowledgeBaseRedDwarf.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
702,,PAPER_702_SaturnRingSystemUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
703,,PAPER_703_NGC1275MagneticMonsterUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
704,,PAPER_704_HorseheadNebulaBarnard33UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
705,,PAPER_705_NGC3603StarCluster2UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
706,,PAPER_706_NGC3603StarClusterPrimaryUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
707,,PAPER_707_NGC2525BarredSpiral2UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
708,,PAPER_708_PillarsOfCreationM16UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
709,,PAPER_709_Westerlund2StarClusterUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
710,,PAPER_710_NGC2014NGC2020StarformingUQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
711,,PAPER_711_NGC2014NGC2020Variant2UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
712,,PAPER_712_PillarsOfCreationM16v2UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
713,,PAPER_713_UQFFKnowledgeBaseKB19.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
714,,PAPER_714_UQFFKnowledgeBaseKB18.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
715,,PAPER_715_UQFFKnowledgeBaseKB17.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
716,,PAPER_716_UQFFKnowledgeBaseKB1.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
717,,PAPER_717_UQFFKnowledgeBaseKB2.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
718,,PAPER_718_UQFFKnowledgeBaseKB3.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
719,,PAPER_719_UQFFKnowledgeBaseKB4.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
720,,PAPER_720_UQFFKnowledgeBaseKB5.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
721,,PAPER_721_UQFFKnowledgeBaseKB6.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
722,,PAPER_722_UQFFKnowledgeBaseKB8.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
723,,PAPER_723_UQFFKnowledgeBaseKB9.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
724,,PAPER_724_UQFFKnowledgeBaseKB10.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
725,,PAPER_725_UQFFKnowledgeBaseKB11.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
726,,PAPER_726_UQFFKnowledgeBaseKB12.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
727,,PAPER_727_UQFFKnowledgeBaseKB13.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
728,,PAPER_728_UQFFKnowledgeBaseKB14.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
729,,PAPER_729_UQFFKnowledgeBaseKB15.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
730,,PAPER_730_UQFFKnowledgeBaseKB16.md,F,filename: KnowledgeBase,"Update tables; add P6-P14, CP4 #254-#264, ref PAPER_1167/1170/1174"
731,,PAPER_731_NGC1316MergerEvolution.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
732,,PAPER_732_TenAstroSystemsMUGE.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
733,,PAPER_733_EighteenAstroSystemsMUGE.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
734,,PAPER_734_LENR_Kn_ThreeScenario_Calibration_Constants.md,D,PROMOTED from I -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
735,,PAPER_735_Ug2_Electron_Shell_Energy_Eshell.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
736,,PAPER_736_UQFF_ThreeSystem_Simultaneous_Framework.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
737,,PAPER_737_Nine_AstroSystems_NGC4826_CassiniGaps_LMC.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
738,,PAPER_738_DPM_ACP_AtomicCreation_ProtoNucleus.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
739,,PAPER_739_Tapestry26D_ThreeSystem_Simultaneous_Full.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
740,,PAPER_740_MassWithoutWeight_fUb_BuoyancyCalibration.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
741,,PAPER_741_UQFF_Compression_Cycle2_38System_FEnv_Master.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
742,,PAPER_742_Sombrero_Galaxy_MUGE_Dust_Lane_Drag.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
743,,PAPER_743_Saturn_Ring_Tidal_MUGE_T_ring_F_wind.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
744,,PAPER_744_M16_Eagle_Nebula_MUGE_Msf_Erad_Radiation_Erosion.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
745,,PAPER_745_Crab_Nebula_Expanding_MUGE_Pulsar_Wind_Magnetic.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
746,,PAPER_746_Generalized_Hydrogen_Resonance_All_Elements_Z1_118.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
747,,PAPER_747_Universe_Diameter_UQFF_182_Billion_Light_Years.md,A,filename: Universe_Diameter,Add closing section: v5.78 27-decade vacuum ledger (PAPER_1170) + xi=13/3
748,,PAPER_748_Doc43d_Inertia_Aether_Superconductive_Ug5_Framework.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
749,,PAPER_749_Five_Quantum_Variable_Sets_rj_dg_FU_Omega_fHeaviside_Mbh_gamma_Ereact.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
750,,PAPER_750_M51_NGC1316_MUGE_Simulation_Whirlpool_FornaxA.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
751,,PAPER_751_THz_QScope_Earth_Core_Signals_1to50.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
752,,PAPER_752_V838_Mon_Light_Echo_UQFF_Intensity.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
753,,PAPER_753_Magnetar_Evolution_UQFF_Spin_Magnetic_Decay.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
754,,PAPER_754_SgrAStar_SMBH_Evolution_UQFF_Accretion_Spin.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
755,,PAPER_755_Tapestry_Blazing_Starbirth_NGC2014_UQFF_Wind.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
756,,PAPER_756_Westerlund2_Super_Star_Cluster_UQFF_Wind.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
757,,PAPER_757_Pillars_of_Creation_M16_UQFF_Photo_Erosion.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
758,,PAPER_758_Rings_of_Relativity_Einstein_Ring_GCLUS022058s.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
759,,PAPER_759_Horsehead_Nebula_Barnard33_UQFF_Radiation_Erosion.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
760,,PAPER_760_NGC1275_Magnetic_Monster_Perseus_A_UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
761,,PAPER_761_Hubble_Ultra_Deep_Field_UQFF_Galaxy_Evolution.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
762,,PAPER_762_NGC1792_Stellar_Forge_UQFF_Starburst_Evolution.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
763,,PAPER_763_Sombrero_Galaxy_M104_UQFF_SMBH_Dust_Lane.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
764,,PAPER_764_Saturn_Ring_System_26D_UQFF_Planetary_Evolution.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
765,,PAPER_765_M16_Eagle_Nebula_New_Stars_26D_UQFF_Formation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
766,,PAPER_766_Crab_Nebula_Pulsar_Wind_26D_UQFF_SNR.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
767,,PAPER_767_NGC2264_Cone_Nebula_UQFF_Star_Formation.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
768,,PAPER_768_UGC10214_Tadpole_Galaxy_Tidal_UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
769,,PAPER_769_NGC4676_Mice_Galaxies_Dual_Merger_UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
770,,PAPER_770_Red_Spider_Nebula_NGC6537_UQFF_Bipolar.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
771,,PAPER_771_NGC3372_Eta_Carinae_Nebula_UQFF_LBV_Wind.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
772,,PAPER_772_AG_Carinae_Nebula_UQFF_LBV_Eruptive.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
773,,PAPER_773_M42_Orion_Nebula_UQFF_HII_Star_Nursery.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
774,,PAPER_774_Tarantula_Nebula_30Dor_UQFF_Extreme_Starburst.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
775,,PAPER_775_NGC2841_Quiet_Flocculent_Spiral_UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
776,,PAPER_776_Mystic_Mountain_Carina_UQFF_Dust_Pillar.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
777,,PAPER_777_NGC6217_Barred_Spiral_UQFF.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
778,,PAPER_778_Stephans_Quintet_UQFF_Galaxy_Group.md,D,PROMOTED from H -> D (content: xi=13/3 R26+KK lock (R26\b)),Forward-pointer to PAPER_1171/1172 (xi=13/3 R26+KK lock) + PAPER_1173
